"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0006793","GO:0006793","phosphorus metabolic process",215,-0.223844031089683,-0.763300299169487,0.938898364603191,1,0.893943401216609,1207,"tags=37%, list=37%, signal=25%","PF3D7_1145200/PF3D7_1227500/PF3D7_1467300/PF3D7_1015800/PF3D7_0805700/PF3D7_0214600/PF3D7_0934800/PF3D7_0705500/PF3D7_1356800/PF3D7_0511800/PF3D7_1444500/PF3D7_1039000/PF3D7_0616000/PF3D7_1247500/PF3D7_1437400/PF3D7_0321400/PF3D7_1321100/PF3D7_1124600/PF3D7_0306400/PF3D7_1247300/PF3D7_0718100/PF3D7_1347700/PF3D7_0709700/PF3D7_1441300/PF3D7_0810300/PF3D7_0203100/PF3D7_1423300/PF3D7_0724600/PF3D7_1138500/PF3D7_1037700/PF3D7_0413500/PF3D7_0615500/PF3D7_1012300/PF3D7_0610600/PF3D7_0211700/PF3D7_0702200/PF3D7_1445400/PF3D7_1135100/PF3D7_0515300/PF3D7_1113100/PF3D7_1337400/PF3D7_0802600/PF3D7_0704500/PF3D7_0630700/PF3D7_0902500/PF3D7_0104400/PF3D7_1443700/PF3D7_1450000/PF3D7_1223100/PF3D7_0623800/PF3D7_0417800/PF3D7_0420100/PF3D7_1122100/PF3D7_0217500/PF3D7_1331000/PF3D7_1428500/PF3D7_1431600/PF3D7_1476400/PF3D7_1401900/PF3D7_1337800/PF3D7_0500900/PF3D7_1138400/PF3D7_1371700/PF3D7_1022800/PF3D7_0111500/PF3D7_1238900/PF3D7_1104900/PF3D7_0419900/PF3D7_0615300/PF3D7_0726200/PF3D7_0902100/PF3D7_0717500/PF3D7_1437700/PF3D7_1412400/PF3D7_0301200/PF3D7_0802800/PF3D7_1463700/PF3D7_0503500/PF3D7_1149300/PF3D7_1121900"
"GO:0046483","GO:0046483","heterocycle metabolic process",491,-0.23964216036589,-0.834623468237705,0.9391,1,0.893943401216609,793,"tags=22%, list=24%, signal=20%","PF3D7_1224700/PF3D7_1458600/PF3D7_1452700/PF3D7_0517400/PF3D7_1336900/PF3D7_1106000/PF3D7_1328800/PF3D7_1241400/PF3D7_1223300/PF3D7_0722100/PF3D7_0621000/PF3D7_0521500/PF3D7_1029900/PF3D7_0323700/PF3D7_0910500/PF3D7_1440300/PF3D7_1337400/PF3D7_0112000/PF3D7_0802600/PF3D7_1220900/PF3D7_0630700/PF3D7_1433500/PF3D7_0501800/PF3D7_0311200/PF3D7_0620500/PF3D7_1449100/PF3D7_1141800/PF3D7_0705400/PF3D7_1337900/PF3D7_1031300/PF3D7_1443700/PF3D7_1402200/PF3D7_0405000/PF3D7_1235900/PF3D7_0305100/PF3D7_0503200/PF3D7_1307600/PF3D7_1235500/PF3D7_0612600/PF3D7_1242200/PF3D7_1205100/PF3D7_0714500/PF3D7_0703200/PF3D7_1003700/PF3D7_0206000/PF3D7_0723900/PF3D7_0218000/PF3D7_1014000/PF3D7_0931100/PF3D7_1308800/PF3D7_0913900/PF3D7_0919900/PF3D7_1431600/PF3D7_0317400/PF3D7_1427500/PF3D7_1412000/PF3D7_1138400/PF3D7_0606500/PF3D7_1445500/PF3D7_0831800/PF3D7_0408500/PF3D7_0628600/PF3D7_0111500/PF3D7_1472700/PF3D7_1108000/PF3D7_1209300/PF3D7_0625300/PF3D7_1123800/PF3D7_0420200/PF3D7_1129400/PF3D7_0623700/PF3D7_1124400/PF3D7_1230800/PF3D7_1146600/PF3D7_0711400/PF3D7_1368300/PF3D7_1227900/PF3D7_0917500/PF3D7_1428100/PF3D7_1437700/PF3D7_1202000/PF3D7_1451400/PF3D7_0109200/PF3D7_1216000/PF3D7_1107100/PF3D7_0705300/PF3D7_1405400/PF3D7_1455300/PF3D7_0525600/PF3D7_1464000/PF3D7_0407700/PF3D7_1343900/PF3D7_0910900/PF3D7_1419900/PF3D7_0716400/PF3D7_1439500/PF3D7_1349100/PF3D7_0709500/PF3D7_0215800/PF3D7_0416500/PF3D7_1245000/PF3D7_1463700/PF3D7_0614800/PF3D7_1231300/PF3D7_0313000/PF3D7_1411300/PF3D7_0409800/PF3D7_0935000/PF3D7_1362500/PF3D7_1460800"
"GO:0046474","GO:0046474","glycerophospholipid biosynthetic process",15,0.20275044449871,0.624940709296269,0.942735042735043,1,0.893943401216609,350,"tags=20%, list=11%, signal=18%","PF3D7_0911000/PF3D7_1366800/PF3D7_0509800"
"GO:0032787","GO:0032787","monocarboxylic acid metabolic process",40,-0.215307564341974,-0.633407032293452,0.942896143783415,1,0.893943401216609,396,"tags=15%, list=12%, signal=13%","PF3D7_1022800/PF3D7_0420200/PF3D7_0511200/PF3D7_0215300/PF3D7_1437700/PF3D7_1479000"
"GO:0008610","GO:0008610","lipid biosynthetic process",41,-0.216014113844919,-0.637510938301244,0.944703077097763,1,0.893943401216609,664,"tags=37%, list=20%, signal=30%","PF3D7_1467300/PF3D7_0511800/PF3D7_0208500/PF3D7_1124600/PF3D7_1247300/PF3D7_1347700/PF3D7_1469600/PF3D7_0104400/PF3D7_1477800/PF3D7_1122100/PF3D7_1022800/PF3D7_0615300/PF3D7_0420200/PF3D7_0511200/PF3D7_0803600"
"GO:0007018","GO:0007018","microtubule-based movement",13,0.207512852575205,0.61324015029058,0.946576968737634,1,0.893943401216609,17,"tags=8%, list=1%, signal=8%","PF3D7_0905300"
"GO:0006796","GO:0006796","phosphate-containing compound metabolic process",214,-0.219788536936094,-0.749295342874577,0.947627169659878,1,0.893943401216609,1207,"tags=37%, list=37%, signal=25%","PF3D7_1145200/PF3D7_1227500/PF3D7_1467300/PF3D7_1015800/PF3D7_0805700/PF3D7_0214600/PF3D7_0934800/PF3D7_0705500/PF3D7_1356800/PF3D7_0511800/PF3D7_1444500/PF3D7_1039000/PF3D7_0616000/PF3D7_1247500/PF3D7_1437400/PF3D7_0321400/PF3D7_1321100/PF3D7_1124600/PF3D7_0306400/PF3D7_1247300/PF3D7_0718100/PF3D7_1347700/PF3D7_0709700/PF3D7_1441300/PF3D7_0810300/PF3D7_0203100/PF3D7_1423300/PF3D7_0724600/PF3D7_1138500/PF3D7_1037700/PF3D7_0413500/PF3D7_0615500/PF3D7_1012300/PF3D7_0610600/PF3D7_0211700/PF3D7_0702200/PF3D7_1445400/PF3D7_1135100/PF3D7_0515300/PF3D7_1113100/PF3D7_1337400/PF3D7_0802600/PF3D7_0704500/PF3D7_0630700/PF3D7_0902500/PF3D7_0104400/PF3D7_1443700/PF3D7_1450000/PF3D7_1223100/PF3D7_0623800/PF3D7_0417800/PF3D7_0420100/PF3D7_1122100/PF3D7_0217500/PF3D7_1331000/PF3D7_1428500/PF3D7_1431600/PF3D7_1476400/PF3D7_1337800/PF3D7_0500900/PF3D7_1138400/PF3D7_1371700/PF3D7_1022800/PF3D7_0111500/PF3D7_1238900/PF3D7_1104900/PF3D7_0419900/PF3D7_0615300/PF3D7_0726200/PF3D7_0902100/PF3D7_0717500/PF3D7_1437700/PF3D7_1412400/PF3D7_0301200/PF3D7_0802800/PF3D7_1463700/PF3D7_0503500/PF3D7_1149300/PF3D7_1121900"
"GO:0006661","GO:0006661","phosphatidylinositol biosynthetic process",10,-0.25227918996701,-0.562612091368959,0.955663655316192,1,0.893943401216609,501,"tags=30%, list=15%, signal=26%","PF3D7_1247300/PF3D7_1122100/PF3D7_0615300"
"GO:0006950","GO:0006950","response to stress",103,-0.20457645428647,-0.670085563030035,0.958316094331816,1,0.893943401216609,1017,"tags=27%, list=31%, signal=19%","PF3D7_1037000/PF3D7_0629200/PF3D7_0219600/PF3D7_0305600/PF3D7_1011700/PF3D7_1116800/PF3D7_0525200/PF3D7_0507700/PF3D7_1032500/PF3D7_1106000/PF3D7_0113700/PF3D7_0910500/PF3D7_1031300/PF3D7_1443900/PF3D7_1003700/PF3D7_0206000/PF3D7_1427500/PF3D7_1237000/PF3D7_0408500/PF3D7_0628600/PF3D7_1123800/PF3D7_1368300/PF3D7_0917500/PF3D7_1405400/PF3D7_1455300/PF3D7_0709500/PF3D7_0614800/PF3D7_1411300"
"GO:0009059","GO:0009059","macromolecule biosynthetic process",414,-0.222141388870923,-0.771067434688612,0.975597559755976,1,0.893943401216609,813,"tags=22%, list=25%, signal=19%","PF3D7_1366900/PF3D7_0508800/PF3D7_0613800/PF3D7_0907800/PF3D7_1224700/PF3D7_1458600/PF3D7_0517400/PF3D7_1336900/PF3D7_1328800/PF3D7_1241400/PF3D7_0621000/PF3D7_1029900/PF3D7_0910500/PF3D7_1332200/PF3D7_1337400/PF3D7_1220900/PF3D7_1322500/PF3D7_0501800/PF3D7_0311200/PF3D7_1449100/PF3D7_1141800/PF3D7_0705400/PF3D7_1337900/PF3D7_0713600/PF3D7_0911100/PF3D7_1402200/PF3D7_0305100/PF3D7_0503200/PF3D7_1307600/PF3D7_1205100/PF3D7_0714500/PF3D7_0703200/PF3D7_1429100/PF3D7_0524600/PF3D7_0723900/PF3D7_1106100/PF3D7_1122100/PF3D7_0218000/PF3D7_1014000/PF3D7_1013900/PF3D7_1233000/PF3D7_0913900/PF3D7_0919900/PF3D7_0903300/PF3D7_1428500/PF3D7_0317400/PF3D7_1009000/PF3D7_1250600/PF3D7_1445500/PF3D7_0628600/PF3D7_1472700/PF3D7_1108000/PF3D7_1209300/PF3D7_0615300/PF3D7_0625300/PF3D7_0704100/PF3D7_0420200/PF3D7_0410600/PF3D7_1146600/PF3D7_1336200/PF3D7_0711400/PF3D7_0917500/PF3D7_1321400/PF3D7_1451400/PF3D7_1216000/PF3D7_1454600/PF3D7_0705300/PF3D7_1115900/PF3D7_1464000/PF3D7_0407700/PF3D7_0910900/PF3D7_0316100/PF3D7_0716400/PF3D7_1412800/PF3D7_1439500/PF3D7_0528400/PF3D7_1422100/PF3D7_0709500/PF3D7_0934600/PF3D7_0215800/PF3D7_0303400/PF3D7_0416500/PF3D7_1463700/PF3D7_0110100/PF3D7_0503000/PF3D7_1231300/PF3D7_0313000/PF3D7_1411300/PF3D7_0423300/PF3D7_0409800/PF3D7_1460800"
"GO:0015672","GO:0015672","monovalent inorganic cation transport",21,0.174006116207951,0.596563497970095,0.975782038345106,1,0.893943401216609,2722,"tags=100%, list=83%, signal=17%","PF3D7_0519200/PF3D7_0721900/PF3D7_1235700/PF3D7_1133000/PF3D7_0406100/PF3D7_1464700/PF3D7_1140100/PF3D7_1211900/PF3D7_1147700/PF3D7_1227200/PF3D7_1311900/PF3D7_0106100/PF3D7_0705900/PF3D7_0806800/PF3D7_1311300/PF3D7_1125100/PF3D7_0217100/PF3D7_1303500/PF3D7_0934500/PF3D7_1306600/PF3D7_1354400"
"GO:0009057","GO:0009057","macromolecule catabolic process",92,-0.191283577994089,-0.621002405562469,0.977694392328539,1,0.893943401216609,1189,"tags=27%, list=36%, signal=18%","PF3D7_1464900/PF3D7_1115400/PF3D7_1338100/PF3D7_1470900/PF3D7_1119600/PF3D7_0908000/PF3D7_1017900/PF3D7_1011700/PF3D7_1248900/PF3D7_1317000/PF3D7_1368100/PF3D7_1033900/PF3D7_1313000/PF3D7_0404700/PF3D7_0507700/PF3D7_1032500/PF3D7_0722100/PF3D7_1306400/PF3D7_0104300/PF3D7_1008400/PF3D7_1237000/PF3D7_1412000/PF3D7_0516700/PF3D7_1458000/PF3D7_1414700"
"GO:0042254","GO:0042254","ribosome biogenesis",44,-0.192770500687178,-0.573786533340463,0.97834667869629,1,0.893943401216609,493,"tags=14%, list=15%, signal=12%","PF3D7_0931100/PF3D7_1445500/PF3D7_0420200/PF3D7_1129400/PF3D7_0630500/PF3D7_1410900"
"GO:0034470","GO:0034470","ncRNA processing",37,-0.188307218031788,-0.548058791028633,0.982343499197432,1,0.893943401216609,1079,"tags=38%, list=33%, signal=26%","PF3D7_1032000/PF3D7_1405800/PF3D7_1207600/PF3D7_0803100/PF3D7_0709600/PF3D7_1350700/PF3D7_1019800/PF3D7_0521500/PF3D7_0612600/PF3D7_1242200/PF3D7_0931100/PF3D7_1445500/PF3D7_0420200/PF3D7_1129400"
"GO:0034645","GO:0034645","cellular macromolecule biosynthetic process",412,-0.216809716747118,-0.752558936460635,0.983498349834984,1,0.893943401216609,813,"tags=22%, list=25%, signal=19%","PF3D7_1366900/PF3D7_0508800/PF3D7_0613800/PF3D7_0907800/PF3D7_1224700/PF3D7_1458600/PF3D7_0517400/PF3D7_1336900/PF3D7_1328800/PF3D7_1241400/PF3D7_0621000/PF3D7_1029900/PF3D7_0910500/PF3D7_1332200/PF3D7_1337400/PF3D7_1220900/PF3D7_1322500/PF3D7_0501800/PF3D7_0311200/PF3D7_1449100/PF3D7_1141800/PF3D7_0705400/PF3D7_1337900/PF3D7_0713600/PF3D7_0911100/PF3D7_1402200/PF3D7_0305100/PF3D7_0503200/PF3D7_1307600/PF3D7_0714500/PF3D7_0703200/PF3D7_1429100/PF3D7_0524600/PF3D7_0723900/PF3D7_1106100/PF3D7_1122100/PF3D7_0218000/PF3D7_1014000/PF3D7_1013900/PF3D7_1233000/PF3D7_0913900/PF3D7_0919900/PF3D7_0903300/PF3D7_1428500/PF3D7_0317400/PF3D7_1009000/PF3D7_1250600/PF3D7_1445500/PF3D7_0628600/PF3D7_1472700/PF3D7_1108000/PF3D7_1209300/PF3D7_0615300/PF3D7_0625300/PF3D7_0704100/PF3D7_0410600/PF3D7_1146600/PF3D7_1336200/PF3D7_0711400/PF3D7_0917500/PF3D7_1321400/PF3D7_1451400/PF3D7_1216000/PF3D7_1454600/PF3D7_0705300/PF3D7_1115900/PF3D7_1464000/PF3D7_0407700/PF3D7_0910900/PF3D7_0316100/PF3D7_0716400/PF3D7_1412800/PF3D7_1439500/PF3D7_0528400/PF3D7_1422100/PF3D7_0709500/PF3D7_0934600/PF3D7_0215800/PF3D7_0303400/PF3D7_0416500/PF3D7_1463700/PF3D7_0110100/PF3D7_0503000/PF3D7_1231300/PF3D7_0313000/PF3D7_1411300/PF3D7_0423300/PF3D7_0409800/PF3D7_1460800"
"GO:1902600","GO:1902600","proton transmembrane transport",17,0.173793524740379,0.558110635947179,0.983820224719101,1,0.893943401216609,2722,"tags=100%, list=83%, signal=17%","PF3D7_0519200/PF3D7_0721900/PF3D7_1235700/PF3D7_0406100/PF3D7_1464700/PF3D7_1140100/PF3D7_1147700/PF3D7_1311900/PF3D7_0106100/PF3D7_0705900/PF3D7_0806800/PF3D7_1311300/PF3D7_1125100/PF3D7_0217100/PF3D7_0934500/PF3D7_1306600/PF3D7_1354400"
"GO:0015988","GO:0015988","energy coupled proton transmembrane transport, against electrochemical gradient",14,0.173634421727189,0.523263665598212,0.989652317880795,1,0.893943401216609,2722,"tags=100%, list=83%, signal=17%","PF3D7_0519200/PF3D7_0721900/PF3D7_1235700/PF3D7_0406100/PF3D7_1464700/PF3D7_1140100/PF3D7_1311900/PF3D7_0106100/PF3D7_0705900/PF3D7_0806800/PF3D7_0217100/PF3D7_0934500/PF3D7_1306600/PF3D7_1354400"
"GO:0015991","GO:0015991","ATP hydrolysis coupled proton transport",14,0.173634421727189,0.523263665598212,0.989652317880795,1,0.893943401216609,2722,"tags=100%, list=83%, signal=17%","PF3D7_0519200/PF3D7_0721900/PF3D7_1235700/PF3D7_0406100/PF3D7_1464700/PF3D7_1140100/PF3D7_1311900/PF3D7_0106100/PF3D7_0705900/PF3D7_0806800/PF3D7_0217100/PF3D7_0934500/PF3D7_1306600/PF3D7_1354400"
"GO:0090662","GO:0090662","ATP hydrolysis coupled transmembrane transport",14,0.173634421727189,0.523263665598212,0.989652317880795,1,0.893943401216609,2722,"tags=100%, list=83%, signal=17%","PF3D7_0519200/PF3D7_0721900/PF3D7_1235700/PF3D7_0406100/PF3D7_1464700/PF3D7_1140100/PF3D7_1311900/PF3D7_0106100/PF3D7_0705900/PF3D7_0806800/PF3D7_0217100/PF3D7_0934500/PF3D7_1306600/PF3D7_1354400"
"GO:0099131","GO:0099131","ATP hydrolysis coupled ion transmembrane transport",14,0.173634421727189,0.523263665598212,0.989652317880795,1,0.893943401216609,2722,"tags=100%, list=83%, signal=17%","PF3D7_0519200/PF3D7_0721900/PF3D7_1235700/PF3D7_0406100/PF3D7_1464700/PF3D7_1140100/PF3D7_1311900/PF3D7_0106100/PF3D7_0705900/PF3D7_0806800/PF3D7_0217100/PF3D7_0934500/PF3D7_1306600/PF3D7_1354400"
"GO:0099132","GO:0099132","ATP hydrolysis coupled cation transmembrane transport",14,0.173634421727189,0.523263665598212,0.989652317880795,1,0.893943401216609,2722,"tags=100%, list=83%, signal=17%","PF3D7_0519200/PF3D7_0721900/PF3D7_1235700/PF3D7_0406100/PF3D7_1464700/PF3D7_1140100/PF3D7_1311900/PF3D7_0106100/PF3D7_0705900/PF3D7_0806800/PF3D7_0217100/PF3D7_0934500/PF3D7_1306600/PF3D7_1354400"
"GO:0006913","GO:0006913","nucleocytoplasmic transport",22,0.154787396757418,0.536861443170185,0.992150706436421,1,0.893943401216609,2785,"tags=100%, list=85%, signal=15%","PF3D7_0729300/PF3D7_1412300/PF3D7_0807300/PF3D7_0812400/PF3D7_0716100/PF3D7_1320600/PF3D7_0106800/PF3D7_0903200/PF3D7_1473700/PF3D7_0524000/PF3D7_1423000/PF3D7_0513800/PF3D7_1223200/PF3D7_1340700/PF3D7_0309000/PF3D7_0815200/PF3D7_0627700/PF3D7_1456700/PF3D7_1231100/PF3D7_0512600/PF3D7_1117700/PF3D7_1144900"
"GO:0051169","GO:0051169","nuclear transport",22,0.154787396757418,0.536861443170185,0.992150706436421,1,0.893943401216609,2785,"tags=100%, list=85%, signal=15%","PF3D7_0729300/PF3D7_1412300/PF3D7_0807300/PF3D7_0812400/PF3D7_0716100/PF3D7_1320600/PF3D7_0106800/PF3D7_0903200/PF3D7_1473700/PF3D7_0524000/PF3D7_1423000/PF3D7_0513800/PF3D7_1223200/PF3D7_1340700/PF3D7_0309000/PF3D7_0815200/PF3D7_0627700/PF3D7_1456700/PF3D7_1231100/PF3D7_0512600/PF3D7_1117700/PF3D7_1144900"
"GO:0006366","GO:0006366","transcription by RNA polymerase II",23,-0.175535251258132,-0.469143568532739,0.993015561818405,1,0.893943401216609,554,"tags=22%, list=17%, signal=18%","PF3D7_0110800/PF3D7_1144600/PF3D7_0714500/PF3D7_0711400/PF3D7_0716400"
"GO:0008654","GO:0008654","phospholipid biosynthetic process",25,-0.172692654159062,-0.4676574350911,0.993791088385683,1,0.893943401216609,1191,"tags=36%, list=36%, signal=23%","PF3D7_1467300/PF3D7_0511800/PF3D7_1124600/PF3D7_1247300/PF3D7_1347700/PF3D7_0104400/PF3D7_1122100/PF3D7_1022800/PF3D7_0615300"
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis",49,-0.171140459038274,-0.517519262111714,0.993997999333111,1,0.893943401216609,493,"tags=27%, list=15%, signal=23%","PF3D7_1032000/PF3D7_1405800/PF3D7_0515000/PF3D7_0803100/PF3D7_1350700/PF3D7_1452700/PF3D7_0521500/PF3D7_0931100/PF3D7_1445500/PF3D7_0420200/PF3D7_1129400/PF3D7_0630500/PF3D7_1410900"
"GO:0032259","GO:0032259","methylation",14,-0.186245246210587,-0.449252959425682,0.995649881360401,1,0.893943401216609,951,"tags=29%, list=29%, signal=20%","PF3D7_1350700/PF3D7_1303100/PF3D7_1235500/PF3D7_1439700"
"GO:0044265","GO:0044265","cellular macromolecule catabolic process",86,-0.168632401200517,-0.543541826910168,0.995799201848351,1,0.893943401216609,968,"tags=24%, list=29%, signal=18%","PF3D7_1115400/PF3D7_1338100/PF3D7_1470900/PF3D7_0908000/PF3D7_1017900/PF3D7_1011700/PF3D7_1248900/PF3D7_1317000/PF3D7_1368100/PF3D7_1033900/PF3D7_1313000/PF3D7_0507700/PF3D7_1032500/PF3D7_0722100/PF3D7_1306400/PF3D7_0104300/PF3D7_1237000/PF3D7_1412000/PF3D7_0516700/PF3D7_1458000/PF3D7_1414700"
"GO:0030163","GO:0030163","protein catabolic process",85,-0.168721256175094,-0.543045156360921,0.995897759545598,1,0.893943401216609,1189,"tags=26%, list=36%, signal=17%","PF3D7_1464900/PF3D7_1115400/PF3D7_1338100/PF3D7_1470900/PF3D7_1119600/PF3D7_1017900/PF3D7_1011700/PF3D7_1248900/PF3D7_1317000/PF3D7_1368100/PF3D7_1033900/PF3D7_1313000/PF3D7_0404700/PF3D7_0507700/PF3D7_1032500/PF3D7_1306400/PF3D7_0104300/PF3D7_1008400/PF3D7_1237000/PF3D7_0516700/PF3D7_1458000/PF3D7_1414700"
"GO:1901565","GO:1901565","organonitrogen compound catabolic process",92,-0.159530958264662,-0.517917480857151,0.998019595580571,1,0.893943401216609,968,"tags=25%, list=29%, signal=18%","PF3D7_1464900/PF3D7_1115400/PF3D7_1338100/PF3D7_1470900/PF3D7_1119600/PF3D7_1017900/PF3D7_1011700/PF3D7_1248900/PF3D7_1317000/PF3D7_1368100/PF3D7_1033900/PF3D7_1313000/PF3D7_0404700/PF3D7_0507700/PF3D7_1032500/PF3D7_1306400/PF3D7_0104300/PF3D7_1008400/PF3D7_1237000/PF3D7_0831800/PF3D7_0516700/PF3D7_1458000/PF3D7_1414700"
"GO:0010243","GO:0010243","response to organonitrogen compound",18,0.144844012522192,0.473915271430832,0.998163452708907,1,0.893943401216609,751,"tags=22%, list=23%, signal=17%","PF3D7_0314200/PF3D7_1203900/PF3D7_0313100/PF3D7_1468500"
"GO:0030433","GO:0030433","ubiquitin-dependent ERAD pathway",18,0.144844012522192,0.473915271430832,0.998163452708907,1,0.893943401216609,751,"tags=22%, list=23%, signal=17%","PF3D7_0314200/PF3D7_1203900/PF3D7_0313100/PF3D7_1468500"
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress",18,0.144844012522192,0.473915271430832,0.998163452708907,1,0.893943401216609,751,"tags=22%, list=23%, signal=17%","PF3D7_0314200/PF3D7_1203900/PF3D7_0313100/PF3D7_1468500"
"GO:0036503","GO:0036503","ERAD pathway",18,0.144844012522192,0.473915271430832,0.998163452708907,1,0.893943401216609,751,"tags=22%, list=23%, signal=17%","PF3D7_0314200/PF3D7_1203900/PF3D7_0313100/PF3D7_1468500"
"GO:1901698","GO:1901698","response to nitrogen compound",18,0.144844012522192,0.473915271430832,0.998163452708907,1,0.893943401216609,751,"tags=22%, list=23%, signal=17%","PF3D7_0314200/PF3D7_1203900/PF3D7_0313100/PF3D7_1468500"
"GO:0044248","GO:0044248","cellular catabolic process",116,-0.164115135382937,-0.542523495111903,0.998360823686098,1,0.893943401216609,427,"tags=8%, list=13%, signal=7%","PF3D7_1237000/PF3D7_1412000/PF3D7_0831800/PF3D7_0803600/PF3D7_0516700/PF3D7_1437700/PF3D7_1458000/PF3D7_1414700/PF3D7_1417300"
"GO:0006396","GO:0006396","RNA processing",117,-0.161840806862762,-0.535278518877073,0.998873181725056,1,0.893943401216609,611,"tags=15%, list=19%, signal=12%","PF3D7_1235900/PF3D7_0612600/PF3D7_1242200/PF3D7_0723900/PF3D7_0931100/PF3D7_0606500/PF3D7_1445500/PF3D7_0420200/PF3D7_1129400/PF3D7_1124400/PF3D7_1230800/PF3D7_1428100/PF3D7_0109200/PF3D7_0525600/PF3D7_1343900/PF3D7_1419900/PF3D7_0935000"
"GO:0009056","GO:0009056","catabolic process",127,-0.15536352959054,-0.516506872386489,0.999082381729201,1,0.893943401216609,968,"tags=19%, list=29%, signal=14%","PF3D7_1011700/PF3D7_1248900/PF3D7_1317000/PF3D7_1368100/PF3D7_1033900/PF3D7_1313000/PF3D7_0413500/PF3D7_0404700/PF3D7_0507700/PF3D7_1032500/PF3D7_0722100/PF3D7_1306400/PF3D7_1320400/PF3D7_0104300/PF3D7_1008400/PF3D7_1237000/PF3D7_1412000/PF3D7_0831800/PF3D7_0803600/PF3D7_0516700/PF3D7_1437700/PF3D7_1458000/PF3D7_1414700/PF3D7_1417300"
"GO:0019941","GO:0019941","modification-dependent protein catabolic process",69,-0.139558271542336,-0.44060698187079,0.999678628816283,1,0.893943401216609,968,"tags=19%, list=29%, signal=14%","PF3D7_1011700/PF3D7_1248900/PF3D7_1317000/PF3D7_1368100/PF3D7_1033900/PF3D7_1313000/PF3D7_0507700/PF3D7_1032500/PF3D7_1306400/PF3D7_0104300/PF3D7_1237000/PF3D7_0516700/PF3D7_1414700"
"GO:0043632","GO:0043632","modification-dependent macromolecule catabolic process",69,-0.139558271542336,-0.44060698187079,0.999678628816283,1,0.893943401216609,968,"tags=19%, list=29%, signal=14%","PF3D7_1011700/PF3D7_1248900/PF3D7_1317000/PF3D7_1368100/PF3D7_1033900/PF3D7_1313000/PF3D7_0507700/PF3D7_1032500/PF3D7_1306400/PF3D7_0104300/PF3D7_1237000/PF3D7_0516700/PF3D7_1414700"
"GO:0044257","GO:0044257","cellular protein catabolic process",72,-0.129983666526979,-0.411894382284441,0.999893093863588,1,0.893943401216609,968,"tags=18%, list=29%, signal=13%","PF3D7_1011700/PF3D7_1248900/PF3D7_1317000/PF3D7_1368100/PF3D7_1033900/PF3D7_1313000/PF3D7_0507700/PF3D7_1032500/PF3D7_1306400/PF3D7_0104300/PF3D7_1237000/PF3D7_0516700/PF3D7_1414700"
"GO:0051603","GO:0051603","proteolysis involved in cellular protein catabolic process",72,-0.129983666526979,-0.411894382284441,0.999893093863588,1,0.893943401216609,968,"tags=18%, list=29%, signal=13%","PF3D7_1011700/PF3D7_1248900/PF3D7_1317000/PF3D7_1368100/PF3D7_1033900/PF3D7_1313000/PF3D7_0507700/PF3D7_1032500/PF3D7_1306400/PF3D7_0104300/PF3D7_1237000/PF3D7_0516700/PF3D7_1414700"
"GO:0006511","GO:0006511","ubiquitin-dependent protein catabolic process",67,-0.130576987232531,-0.410687970759908,1,1,0.893943401216609,968,"tags=18%, list=29%, signal=13%","PF3D7_1011700/PF3D7_1248900/PF3D7_1317000/PF3D7_1368100/PF3D7_1033900/PF3D7_0507700/PF3D7_1032500/PF3D7_1306400/PF3D7_0104300/PF3D7_1237000/PF3D7_0516700/PF3D7_1414700"
"GO:0010498","GO:0010498","proteasomal protein catabolic process",20,0.129929685111587,0.438844103866508,1,1,0.893943401216609,2866,"tags=100%, list=87%, signal=13%","PF3D7_0314200/PF3D7_1203900/PF3D7_0313100/PF3D7_1468500/PF3D7_0711000/PF3D7_0619400/PF3D7_1418000/PF3D7_1333200/PF3D7_1211800/PF3D7_1345500/PF3D7_1113400/PF3D7_1448400/PF3D7_0916500/PF3D7_0814300/PF3D7_0811000/PF3D7_1422500/PF3D7_1011700/PF3D7_0507700/PF3D7_1032500/PF3D7_1237000"
"GO:0043161","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",20,0.129929685111587,0.438844103866508,1,1,0.893943401216609,2866,"tags=100%, list=87%, signal=13%","PF3D7_0314200/PF3D7_1203900/PF3D7_0313100/PF3D7_1468500/PF3D7_0711000/PF3D7_0619400/PF3D7_1418000/PF3D7_1333200/PF3D7_1211800/PF3D7_1345500/PF3D7_1113400/PF3D7_1448400/PF3D7_0916500/PF3D7_0814300/PF3D7_0811000/PF3D7_1422500/PF3D7_1011700/PF3D7_0507700/PF3D7_1032500/PF3D7_1237000"
"GO:0055085","GO:0055085","transmembrane transport",64,-0.127703175306048,-0.399131240212167,1,1,0.893943401216609,1026,"tags=25%, list=31%, signal=18%","PF3D7_0603500/PF3D7_1439000/PF3D7_1303500/PF3D7_0715900/PF3D7_0926400/PF3D7_0934500/PF3D7_0916000/PF3D7_1306600/PF3D7_1318800/PF3D7_0530200/PF3D7_1438100/PF3D7_1354400/PF3D7_1352100/PF3D7_1428200/PF3D7_0206200/PF3D7_1421900"
